,url,market
424,https://support.n26.com/it-it/conto-e-informazioni-personali/reclami/come-fare-un-reclamo-it,it-it
425,https://support.n26.com/en-de/app-and-features/spaces/what-are-shared-spaces,en-de
426,https://support.n26.com/en-de/security/account-protection/how-to-connect-or-disconnect-my-smartphone-to-my-account,en-de
427,https://support.n26.com/en-es/memberships-and-account-types,en-es
428,https://support.n26.com/en-it/payments-transfers-and-withdrawals/card-and-online-payments/why-was-i-charged-more-than-expected,en-it
429,https://support.n26.com/en-it/memberships-and-account-types/standard-accounts/how-much-does-an-n26-account-cost,en-it
430,https://support.n26.com/de-at/konto-und-personliche-informationen/steuern/wie-verwendet-n26-meine-steuerinformationen,de-at
431,https://support.n26.com/en-eu/app-and-features/app/custom-audiences,en-eu
432,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/transferencias/por-que-no-se-puede-vincular-mi-cuenta-transferwise,es-es
433,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/retiradas-de-efectivo/por-que-no-me-ha-dado-dinero-el-cajero-automatico,es-es
434,https://support.n26.com/en-it/security/funds-protection/where-does-n26-invest-my-money,en-it
435,https://support.n26.com/it-it/app-e-opzioni/l-app/posso-scaricare-l-app-n26-sul-mio-smartphone,it-it
436,https://support.n26.com/en-it/payments-transfers-and-withdrawals/withdrawals/where-can-i-withdraw-cash-for-free,en-it
437,https://support.n26.com/fr-fr/application-et-produits/moneybeam/comment-utiliser-moneybeam,fr-fr
438,https://support.n26.com/en-it/memberships-and-account-types/premium-accounts/what-are-the-benefits-of-n26-metal,en-it
439,https://support.n26.com/en-it/app-and-features/app/custom-audiences,en-it
440,https://support.n26.com/en-de/app-and-features/app/how-to-revoke-my-consent-to-be-visible-as-an-n26-user,en-de
441,https://support.n26.com/en-es/payments-transfers-and-withdrawals/withdrawals/why-was-i-charged-an-atm-fee,en-es
442,https://support.n26.com/en-it/account-and-personal-details/taxes/how-to-declare-my-n26-account-for-my-taxes-in-france,en-it
443,https://support.n26.com/it-it/carte/configurazione-e-utilizzo/come-attivare-la-carta,it-it
444,https://support.n26.com/en-es/memberships-and-account-types/standard-accounts/who-can-get-a-basiskonto,en-es
445,https://support.n26.com/en-it/app-and-features/app/how-to-revoke-my-consent-to-be-visible-as-an-n26-user,en-it
446,https://support.n26.com/en-eu/app-and-features/spaces/how-does-spaces-work,en-eu
447,https://support.n26.com/es-es/tipos-de-cuenta-y-suscripciones/cuentas-premium/como-pasar-a-metal,es-es
448,https://support.n26.com/en-at/account-and-personal-details#complaints,en-at
449,https://support.n26.com/es-es/tarjetas#solicitud-y-envio,es-es
450,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/prelievi/dove-posso-prelevare-contanti-gratuitamente,it-it
451,https://support.n26.com/en-eu/app-and-features/cash26/what-is-cash26,en-eu
452,https://support.n26.com/fr-fr/paiements-virements-et-retraits/virements/comment-puis-je-renvoyer-un-virement-sepa-a-son-expediteur,fr-fr
453,https://support.n26.com/en-us/cards/order-and-delivery/when-will-my-card-arrive,en-us
454,https://support.n26.com/en-eu/payments-transfers-and-withdrawals/transfers/how-to-make-a-debit-transfer,en-eu
455,https://support.n26.com/en-at/app-and-features/friend-referral/how-to-earn-money-by-inviting-friends-to-n26,en-at
456,https://support.n26.com/en-eu/cards/setup-and-usage/how-to-set-my-card-pin,en-eu
457,https://support.n26.com/en-us/app-and-features#perks,en-us
458,https://support.n26.com/en-es/memberships-and-account-types/standard-accounts/how-to-get-a-basiskonto,en-es
459,https://support.n26.com/en-de/cards/order-and-delivery/how-to-reorder-a-card,en-de
460,https://support.n26.com/en-de/account-and-personal-details/opening-an-account/how-to-open-my-n26-account,en-de
461,https://support.n26.com/en-at/security,en-at
462,https://support.n26.com/it-it/conti-e-sottoscrizioni#conti-standard,it-it
463,https://support.n26.com/en-eu/account-and-personal-details,en-eu
464,https://support.n26.com/es-es/pagos-transferencias-y-retiradas#domiciliaciones-y-transferencias-programadas,es-es
465,https://support.n26.com/en-es/payments-transfers-and-withdrawals/direct-debits-and-standing-orders/how-to-set-up-a-standing-order,en-es
466,https://support.n26.com/en-de/payments-transfers-and-withdrawals/balance-and-limits/how-to-export-a-list-of-my-transactions,en-de
467,https://support.n26.com/en-de/memberships-and-account-types/standard-accounts/why-cant-i-get-a-basiskonto,en-de
468,https://support.n26.com/en-es/payments-transfers-and-withdrawals#withdrawals,en-es
469,https://support.n26.com/en-it/payments-transfers-and-withdrawals/card-and-online-payments/why-did-my-online-purchase-fail,en-it
470,https://support.n26.com/en-at/account-and-personal-details/verifying-my-identity/why-isnt-my-photo-verification-working,en-at
471,https://support.n26.com/en-it/payments-transfers-and-withdrawals/transfers/how-to-return-sepa-credit-transfer,en-it
472,https://support.n26.com/en-at/app-and-features/savings-and-invest/how-to-pay-taxes-on-n26-savings-and-n26-invest,en-at
473,https://support.n26.com/fr-fr/paiements-virements-et-retraits/virements/comment-transferer-de-l-argent-vers-des-comptes-en-devises-etrangeres,fr-fr
474,https://support.n26.com/fr-fr/application-et-produits/credit/comment-annuler-ma-demande-de-credit,fr-fr
475,https://support.n26.com/en-us/cards/order-and-delivery/what-if-my-card-is-lost,en-us
476,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/domiciliaciones-y-transferencias-programadas/se-efectuara-mi-domiciliacion-si-tengo-pocos-fondos,es-es
477,https://support.n26.com/en-us/payments-transfers-and-withdrawals/balance-and-limits/what-if-i-have-a-negative-balance,en-us
478,https://support.n26.com/de-de/sicherheit#einlagensicherung,de-de
479,https://support.n26.com/es-es/cuenta-e-informacion-personal#informacion-y-datos-personales,es-es
480,https://support.n26.com/de-de/sicherheit/kontosicherheit/wie-kann-ich-meine-identitat-schutzen,de-de
481,https://support.n26.com/en-at/cards/order-and-delivery/how-to-order-my-maestro-card,en-at
482,https://support.n26.com/es-es/cuenta-e-informacion-personal#reclamaciones,es-es
483,https://support.n26.com/en-fr/memberships-and-account-types/premium-accounts/how-to-upgrade-to-metal,en-fr
484,https://support.n26.com/en-it/security#passwords-and-codes,en-it
485,https://support.n26.com/de-at/mitgliedschaften-und-kontotypen/standardkonten/wer-kann-ein-basiskonto-bekommen,de-at
486,https://support.n26.com/es-es/app-y-herramientas/espacios/beneficiarios-de-confianza,es-es
487,https://support.n26.com/de-at/sicherheit/open-banking-psd2/psd2-open-banking-fur-drittanbieter,de-at
488,https://support.n26.com/it-it/conto-e-informazioni-personali/informazioni-e-dati-personali/come-modificare-il-mio-indirizzo-il-numero-di-telefono-o-altri-dati-personali,it-it
489,https://support.n26.com/en-de/payments-transfers-and-withdrawals/transfers/why-did-my-sepa-transfer-fail,en-de
490,https://support.n26.com/fr-fr/adhesions-et-formules-de-compte/comptes-premium/comment-passer-au-compte-n26-metal,fr-fr
491,https://support.n26.com/en-fr/account-and-personal-details/verifying-my-identity/why-isnt-my-video-verification-working,en-fr
492,https://support.n26.com/en-fr/payments-transfers-and-withdrawals/direct-debits-and-standing-orders/what-to-do-if-my-n26-iban-is-not-accepted,en-fr
493,https://support.n26.com/en-at/security/transaction-dispute/how-to-dispute-a-transaction,en-at
494,https://support.n26.com/en-it/security/open-banking-psd2/psd2-and-secure-open-banking,en-it
495,https://support.n26.com/en-de/memberships-and-account-types/standard-accounts/what-is-a-n26-flex-account,en-de
496,https://support.n26.com/en-eu/app-and-features/app/how-to-revoke-my-consent-to-be-visible-as-an-n26-user,en-eu
497,https://support.n26.com/en-it/payments-transfers-and-withdrawals/balance-and-limits/what-if-my-balance-is-negative,en-it
498,https://support.n26.com/en-de/app-and-features/savings-and-invest/cancel-n26-invest-cashout,en-de
499,https://support.n26.com/en-us/app-and-features/app/how-do-i-enable-push-notifications,en-us
500,https://support.n26.com/en-at/payments-transfers-and-withdrawals#balance-and-limits,en-at
501,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/wie-erstelle-ich-eine-sepa-uberweisung,de-de
502,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/karten-und-online-zahlungen/warum-ist-mein-online-einkauf-fehlgeschlagen,de-at
503,https://support.n26.com/de-de/karten/einstellungen-und-nutzung/wie-benutze-ich-karte-digital,de-de
504,https://support.n26.com/de-at/sicherheit#zahlungsreklamation,de-at
505,https://support.n26.com/de-at/karten#bestellung-und-lieferung,de-at
506,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/transferencias/como-hacer-una-transferencia-sepa,es-es
507,https://support.n26.com/en-fr/memberships-and-account-types#premium-accounts,en-fr
508,https://support.n26.com/en-it/memberships-and-account-types#business-accounts,en-it
509,https://support.n26.com/de-de/mitgliedschaften-und-kontotypen#business-konten,de-de
510,https://support.n26.com/es-es/cuenta-e-informacion-personal/informacion-de-impuestos/que-hace-n26-con-mi-informacion-fiscal,es-es
511,https://support.n26.com/en-it/memberships-and-account-types/standard-accounts/how-to-get-a-basiskonto,en-it
512,https://support.n26.com/de-at/sicherheit/passwort-und-codes/wie-andere-ich-meine-bestatigungs-pin,de-at
513,https://support.n26.com/en-fr/payments-transfers-and-withdrawals/balance-and-limits/what-if-my-balance-is-negative,en-fr
514,https://support.n26.com/es-es/cuenta-e-informacion-personal/abrir-una-cuenta/puedo-abrir-una-cuenta-si-vivo-fuera-de-la-zona-euro,es-es
515,https://support.n26.com/en-us/app-and-features/app/get-in-touch-with-n26-customer-support,en-us
516,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/warum-konnte-mein-transferwise-konto-nicht-verknupft-werden,de-de
517,https://support.n26.com/en-de/app-and-features/overdraft-and-credit/what-to-do-if-i-cant-repay-my-overdraft-or-loan,en-de
518,https://support.n26.com/en-eu/cards/setup-and-usage/how-to-change-my-card-limits,en-eu
519,https://support.n26.com/en-at/app-and-features#friend-referral,en-at
520,https://support.n26.com/de-de/karten,de-de
521,https://support.n26.com/de-de/karten/bestellung-und-lieferung/wie-bestelle-ich-eine-neue-karte,de-de
522,https://support.n26.com/en-it/memberships-and-account-types/premium-accounts/how-to-upgrade-to-n26-you,en-it
523,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/warum-ist-meine-sepa-uberweisung-fehlgeschlagen,de-at
524,https://support.n26.com/en-de/app-and-features/cash26/how-to-create-a-barcode-for-cash26,en-de
525,https://support.n26.com/fr-fr/application-et-produits/application/comment-contacter-n26,fr-fr
526,https://support.n26.com/en-es/memberships-and-account-types#premium-accounts,en-es
527,https://support.n26.com/it-it/conto-e-informazioni-personali#verifica-della-identita,it-it
528,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/saldo-y-limites/ingresa-mediante-tarjeta-apple-pay-y-google-pay,es-es
529,https://support.n26.com/fr-fr/application-et-produits/espaces/beneficiaire-de-confiance,fr-fr
530,https://support.n26.com/de-at/karten#einstellungen-und-nutzung,de-at
531,https://support.n26.com/en-de/app-and-features/app/how-to-get-push-messages,en-de
532,https://support.n26.com/en-us/security/account-protection/what-is-phishing,en-us
533,https://support.n26.com/it-it/carte/ordine-e-consegna/come-ricevere-la-mia-carta-piu-velocemente-con-consegna-express,it-it
534,https://support.n26.com/de-at/app-und-produkte/apple-pay-und-google-pay/wie-funktioniert-google-pay,de-at
535,https://support.n26.com/en-it/payments-transfers-and-withdrawals/transfers/what-you-need-to-know-about-the-italian-iban,en-it
536,https://support.n26.com/it-it/conto-e-informazioni-personali#aprire-un-conto,it-it
537,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen#abhebungen,de-de
538,https://support.n26.com/en-eu/account-and-personal-details#personal-information-and-data,en-eu
539,https://support.n26.com/en-fr/app-and-features/spaces/what-are-shared-spaces,en-fr
540,https://support.n26.com/en-es/security/passwords-and-codes/why-didnt-i-receive-my-pairing-code-via-sms,en-es
541,https://support.n26.com/fr-fr/application-et-produits#espaces,fr-fr
542,https://support.n26.com/en-fr/security/passwords-and-codes/how-to-log-in-with-two-factor-authentication,en-fr
543,https://support.n26.com/fr-fr/securite#open-banking-dsp2,fr-fr
544,https://support.n26.com/en-de/payments-transfers-and-withdrawals/transfers/how-to-save-the-details-of-a-transfer-recipient,en-de
545,https://support.n26.com/en-es/payments-transfers-and-withdrawals/transfers/how-to-make-transfers-in-foreign-currencies,en-es
546,https://support.n26.com/en-it/security/open-banking-psd2/psd2-open-banking-for-third-party-providers,en-it
547,https://support.n26.com/de-de/app-und-produkte/cash26/was-ist-cash26,de-de
548,https://support.n26.com/de-at/mitgliedschaften-und-kontotypen#standardkonten,de-at
549,https://support.n26.com/en-fr/cards/order-and-delivery/how-to-order-my-card-with-express-delivery,en-fr
550,https://support.n26.com/de-de/mitgliedschaften-und-kontotypen/premiumkonten/wie-kundige-ich-meine-n26-you-oder-n26-metal-mitgliedschaft,de-de
551,https://support.n26.com/de-de/mitgliedschaften-und-kontotypen/business-konten/was-ist-n26-business-you,de-de
552,https://support.n26.com/de-at/app-und-produkte/app/wie-kontaktiere-ich-n26,de-at
553,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/abhebungen/wie-oft-kann-ich-kostenlos-bargeld-abheben,de-at
554,https://support.n26.com/en-at/payments-transfers-and-withdrawals/card-and-online-payments/where-can-i-use-my-maestro-card,en-at
555,https://support.n26.com/en-fr/account-and-personal-details/complaints/how-to-file-a-complaint-fr,en-fr
556,https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/why-isnt-my-photo-verification-working,en-eu
557,https://support.n26.com/en-es/security/transaction-dispute/how-to-dispute-a-transaction,en-es
558,https://support.n26.com/de-de/app-und-produkte/spaces/was-ist-eine-kontovollmacht,de-de
559,https://support.n26.com/en-es/payments-transfers-and-withdrawals/withdrawals/why-didnt-an-atm-give-me-cash,en-es
560,https://support.n26.com/en-es/app-and-features/app/how-to-get-push-messages,en-es
561,https://support.n26.com/en-at/security#funds-protection,en-at
562,https://support.n26.com/it-it/sicurezza/tutela-dei-depositi/dove-investe-i-miei-soldi-n26,it-it
563,https://support.n26.com/de-de/app-und-produkte/moneybeam/was-ist-moneybeam,de-de
564,https://support.n26.com/fr-fr/paiements-virements-et-retraits#paiements-par-carte-et-en-ligne,fr-fr
565,https://support.n26.com/en-de/memberships-and-account-types#premium-accounts,en-de
566,https://support.n26.com/de-de/karten/bestellung-und-lieferung/kann-ich-meine-karte-mit-expressversand-schneller-bekommen,de-de
567,https://support.n26.com/en-at/cards/setup-and-usage/how-to-set-my-card-pin,en-at
568,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/transferencias/como-funciona-transferwise,es-es
569,https://support.n26.com/en-it/payments-transfers-and-withdrawals/withdrawals/how-often-can-i-withdraw-cash-for-free,en-it
570,https://support.n26.com/en-it/payments-transfers-and-withdrawals#direct-debits-standing-orders,en-it
571,https://support.n26.com/en-us/account-personal-details/personal-information-and-data/how-do-i-find-my-account-number,en-us
572,https://support.n26.com/en-eu/app-and-features/cash26/how-to-create-a-barcode-for-cash26,en-eu
573,https://support.n26.com/en-es/security#account-protection,en-es
574,https://support.n26.com/en-at/account-and-personal-details#verifying-my-identity,en-at
575,https://support.n26.com/en-it/account-and-personal-details/opening-an-account/can-i-open-an-n26-account-in-my-country,en-it
576,https://support.n26.com/en-eu/payments-transfers-and-withdrawals/withdrawals/how-often-can-i-withdraw-cash-for-free,en-eu
577,https://support.n26.com/it-it/app-e-opzioni/l-app/come-revocare-il-mio-consenso-ad-essere-visibile-come-utente-n26,it-it
578,https://support.n26.com/it-it/app-e-opzioni/cash26/cos-e-cash26,it-it
579,https://support.n26.com/en-at/account-and-personal-details/taxes/what-does-n26-do-with-my-tax-information,en-at
580,https://support.n26.com/es-es/tipos-de-cuenta-y-suscripciones#cuentas-business,es-es
581,https://support.n26.com/en-de/account-and-personal-details/ganrishment-insolvency-p-account/garnishment-what-can-i-do,en-de
582,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/wie-lange-dauert-eine-uberweisung-mit-transferwise,de-at
583,https://support.n26.com/fr-fr/paiements-virements-et-retraits/solde-et-plafonds/comment-extraire-une-liste-de-transactions,fr-fr
584,https://support.n26.com/fr-fr/compte-et-informations-personnelles/ouvrir-un-compte/comment-ouvrir-un-compte-n26,fr-fr
585,https://support.n26.com/en-at/payments-transfers-and-withdrawals/transfers/why-did-my-transferwise-account-linking-fail,en-at
586,https://support.n26.com/en-fr/memberships-and-account-types/business-accounts/how-does-n26-business-you-work,en-fr
587,https://support.n26.com/en-at/account-and-personal-details#personal-information-and-data,en-at
588,https://support.n26.com/en-it/account-and-personal-details/verifying-my-identity/crs-why-we-require-certain-information-from-our-customers,en-it
589,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/karten-und-online-zahlungen/warum-war-eine-zahlung-hoher-als-erwartet,de-at
590,https://support.n26.com/en-fr/memberships-and-account-types/standard-accounts/why-cant-i-get-a-basiskonto,en-fr
591,https://support.n26.com/de-at/konto-und-personliche-informationen/verifizierung-meiner-identitat/warum-funktioniert-meine-video-verifizierung-nicht,de-at
592,https://support.n26.com/de-de/konto-und-personliche-informationen/pfandung-insolvenz-p-konto/pfandung-was-kann-ich-tun,de-de
593,https://support.n26.com/en-it/memberships-and-account-types/premium-accounts/what-are-the-benefits-of-n26-you,en-it
594,https://support.n26.com/en-at/security/passwords-and-codes/how-to-log-in-with-two-factor-authentication,en-at
595,https://support.n26.com/de-de/konto-und-personliche-informationen/personliche-informationen-und-daten/wie-mache-ich-n26-zu-meinem-hauptkonto,de-de
596,https://support.n26.com/en-it/cards/setup-and-usage/how-to-change-my-card-limits,en-it
597,https://support.n26.com/it-it/sicurezza,it-it
598,https://support.n26.com/en-it/account-and-personal-details/taxes/what-does-n26-do-with-my-tax-information,en-it
599,https://support.n26.com/en-it/payments-transfers-and-withdrawals/card-and-online-payments/where-is-my-refund,en-it
600,https://support.n26.com/en-es/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity,en-es
601,https://support.n26.com/en-at/app-and-features/cash26/how-to-create-a-barcode-for-cash26,en-at
602,https://support.n26.com/de-at/konto-und-personliche-informationen#eroffnung-meines-kontos,de-at
603,https://support.n26.com/de-at/konto-und-personliche-informationen#verifizierung-meiner-identitat,de-at
604,https://support.n26.com/en-it/account-and-personal-details/personal-information-and-data/how-to-download-my-personal-data,en-it
605,https://support.n26.com/de-at/konto-und-personliche-informationen/eroffnung-meines-kontos/kann-ich-ein-konto-eroffnen-wenn-ich-ausserhalb-der-eurozone-wohne,de-at
606,https://support.n26.com/en-es/security,en-es
607,https://support.n26.com/en-fr/security,en-fr
608,https://support.n26.com/fr-fr/paiements-virements-et-retraits/virements/n26-conditions-d-utilisation-de-n26-bank-pour-transferwise,fr-fr
609,https://support.n26.com/en-es/payments-transfers-and-withdrawals/transfers/how-long-do-transfers-take,en-es
610,https://support.n26.com/en-es/account-and-personal-details/personal-information-and-data/how-to-close-my-account,en-es
611,https://support.n26.com/en-es/cards#order-and-delivery,en-es
612,https://support.n26.com/fr-fr/securite/mots-de-passe-et-codes/pourquoi-n-ai-je-pas-recu-le-code-de-synchronisation-par-sms,fr-fr
613,https://support.n26.com/fr-fr/application-et-produits/moneybeam/pourquoi-est-ce-que-je-ne-vois-pas-certains-utilisateurs-de-n26-sur-moneybeam,fr-fr
614,https://support.n26.com/en-fr/cards/order-and-delivery/when-will-my-card-arrive,en-fr
615,https://support.n26.com/fr-fr/paiements-virements-et-retraits/retraits/quelle-est-la-frequence-des-retraits-gratuits,fr-fr
616,https://support.n26.com/en-eu/account-and-personal-details/personal-information-and-data/can-n26-close-my-account,en-eu
617,https://support.n26.com/en-it/memberships-and-account-types#premium-accounts,en-it
618,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/wie-speichere-ich-die-daten-eines-uberweisungsempfangers,de-de
619,https://support.n26.com/en-it/app-and-features#friend-referral,en-it
620,https://support.n26.com/en-it/app-and-features/friend-referral/why-hasnt-my-referral-bonus-arrived,en-it
621,https://support.n26.com/en-es/security/account-protection/how-to-connect-or-disconnect-my-smartphone-to-my-account,en-es
622,https://support.n26.com/en-us/security/passwords-and-codes/how-do-i-change-my-confirmation-pin,en-us
623,https://support.n26.com/it-it/sicurezza/open-banking-psd2/psd2-autenticazione-forte-del-cliente,it-it
624,https://support.n26.com/en-it/app-and-features/spaces/how-to-create-a-shared-space,en-it
625,https://support.n26.com/en-es/payments-transfers-and-withdrawals/balance-and-limits/how-to-keep-track-of-my-daily-spending,en-es
626,https://support.n26.com/en-de/app-and-features/savings-and-invest/reinvest-to-moneyfarm,en-de
627,https://support.n26.com/fr-fr/cartes,fr-fr
628,https://support.n26.com/es-es/cuenta-e-informacion-personal/verificar-mi-identidad/por-que-no-funciona-mi-verificacion-por-video,es-es
629,https://support.n26.com/en-it/payments-transfers-and-withdrawals/card-and-online-payments/how-do-contactless-payments-work,en-it
630,https://support.n26.com/en-es/payments-transfers-and-withdrawals#card-and-online-payments,en-es
631,https://support.n26.com/en-it/memberships-and-account-types/business-accounts/how-does-n26-business-metal-work,en-it
632,https://support.n26.com/en-at/security/open-banking-psd2/psd2-and-secure-open-banking,en-at
633,https://support.n26.com/en-it/app-and-features/cash26/how-to-create-a-barcode-for-cash26,en-it
634,https://support.n26.com/en-de/memberships-and-account-types#business-accounts,en-de
635,https://support.n26.com/en-fr/app-and-features/spaces/how-to-create-a-shared-space,en-fr
636,https://support.n26.com/en-de/account-and-personal-details#personal-information-and-data,en-de
637,https://support.n26.com/en-fr/payments-transfers-and-withdrawals/transfers/why-did-my-transferwise-account-linking-fail,en-fr
638,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/nutzungsbedingungen-der-n26-bank-fur-transferwise,de-de
639,https://support.n26.com/de-de/app-und-produkte/freunde-einladen/wie-verdiene-ich-geld-indem-ich-freunde-zu-n26-einlade,de-de
640,https://support.n26.com/en-fr/app-and-features/apple-pay-and-google-pay/how-to-use-google-pay,en-fr
641,https://support.n26.com/de-at/konto-und-personliche-informationen/personliche-informationen-und-daten/nachrichten-von-n26,de-at
642,https://support.n26.com/en-at/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity,en-at
643,https://support.n26.com/fr-fr/securite/protection-de-vos-fonds/pourquoi-n26-effectue-des-controles-sur-les-transactions,fr-fr
644,https://support.n26.com/en-es/payments-transfers-and-withdrawals/balance-and-limits/how-to-top-up-by-card-apple-pay-and-google-pay,en-es
645,https://support.n26.com/en-de/security/account-protection/can-n26-close-my-account,en-de
646,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/retiradas-de-efectivo/cuantas-veces-puedo-retirar-efectivo-gratis,es-es
647,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen#karten-und-online-zahlungen,de-at
648,https://support.n26.com/de-de/sicherheit/einlagensicherung/wie-investiert-n26-mein-geld,de-de
649,https://support.n26.com/it-it/sicurezza/password-pin-codici/perche-non-ho-ricevuto-il-mio-codice-di-associazione,it-it
650,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/lastschriften-und-dauerauftrage/wird-meine-lastschrift-abgebucht-wenn-ich-kein-geld-auf-dem-konto-habe,de-de
651,https://support.n26.com/de-at/sicherheit/passwort-und-codes/wie-kann-ich-mich-mit-zwei-faktor-authentifizierung-einloggen,de-at
652,https://support.n26.com/en-it/memberships-and-account-types/standard-accounts/who-can-get-a-basiskonto,en-it
653,https://support.n26.com/en-fr/account-and-personal-details/personal-information-and-data/how-to-download-my-personal-data,en-fr
654,https://support.n26.com/fr-fr/paiements-virements-et-retraits/virements/comment-ajouter-un-nouveau-beneficiaire-de-virement,fr-fr
655,https://support.n26.com/de-de/sicherheit#zahlungsreklamation,de-de
656,https://support.n26.com/it-it/sicurezza#password-pin-codici,it-it
657,https://support.n26.com/it-it/sicurezza/protezione-conto/perche-n26-e-sicuro,it-it
658,https://support.n26.com/en-de/account-and-personal-details#complaints,en-de
659,https://support.n26.com/en-eu/cards,en-eu
660,https://support.n26.com/es-es/cuenta-e-informacion-personal/verificar-mi-identidad/crs-la-razon-por-la-que-pedimos-cierta-informacion-a-nuestros-clientes,es-es
661,https://support.n26.com/en-it/cards/setup-and-usage/how-to-activate-my-card,en-it
662,https://support.n26.com/en-eu/payments-transfers-and-withdrawals/transfers/how-to-save-the-details-of-a-transfer-recipient,en-eu
663,https://support.n26.com/it-it/conto-e-informazioni-personali/verifica-della-identita/crs-perche-richiediamo-alcune-informazioni-da-te,it-it
664,https://support.n26.com/de-at/konto-und-personliche-informationen/eroffnung-meines-kontos/wie-eroffne-ich-mein-n26-konto,de-at
665,https://support.n26.com/en-at/app-and-features/app/how-to-contact-n26,en-at
666,https://support.n26.com/en-es/payments-transfers-and-withdrawals/transfers/why-did-my-transferwise-account-linking-fail,en-es
667,https://support.n26.com/en-at/memberships-and-account-types/standard-accounts/how-much-does-an-n26-account-cost,en-at
668,https://support.n26.com/it-it/carte/ordine-e-consegna/come-riordinare-una-carta,it-it
669,https://support.n26.com/de-de/karten/bestellung-und-lieferung/wie-bestelle-ich-meine-maestro-card,de-de
670,https://support.n26.com/en-de/cards/setup-and-usage/how-to-activate-my-card,en-de
671,https://support.n26.com/en-at/payments-transfers-and-withdrawals/transfers/how-long-do-transfers-take,en-at
672,https://support.n26.com/fr-fr/compte-et-informations-personnelles/verifier-mon-identite/fatca-pourquoi-avons-nous-besoin-de-certaines-informations-de-votre-part,fr-fr
673,https://support.n26.com/en-fr/account-and-personal-details#personal-information-and-data,en-fr
674,https://support.n26.com/en-eu/account-and-personal-details/personal-information-and-data/how-to-close-my-account,en-eu
675,https://support.n26.com/en-us/cards,en-us
676,https://support.n26.com/fr-fr/paiements-virements-et-retraits/virements/quel-est-le-delai-habituel-dun-virement-sepa,fr-fr
677,https://support.n26.com/en-eu/security/transaction-dispute/why-was-i-charged-twice,en-eu
678,https://support.n26.com/en-es/payments-transfers-and-withdrawals/card-and-online-payments/why-did-my-online-purchase-fail,en-es
679,https://support.n26.com/de-de/mitgliedschaften-und-kontotypen/standardkonten/warum-bekomme-ich-kein-basiskonto,de-de
680,https://support.n26.com/it-it/sicurezza/protezione-conto/n26-puo-chiudere-il-mio-account,it-it
681,https://support.n26.com/de-at/sicherheit#kontosicherheit,de-at
682,https://support.n26.com/en-fr/app-and-features#moneybeam,en-fr
683,https://support.n26.com/en-de/security#passwords-and-codes,en-de
684,https://support.n26.com/en-it/security/account-protection/can-n26-close-my-account,en-it
685,https://support.n26.com/en-us/account-personal-details/personal-information-and-data/how-can-i-keep-track-of-my-daily-spending,en-us
686,https://support.n26.com/en-eu/app-and-features/app/can-i-download-the-n26-app-on-my-smartphone,en-eu
687,https://support.n26.com/en-es/payments-transfers-and-withdrawals/withdrawals/how-often-can-i-withdraw-cash-for-free,en-es
688,https://support.n26.com/en-de/payments-transfers-and-withdrawals/withdrawals/why-didnt-an-atm-give-me-cash,en-de
689,https://support.n26.com/de-de/app-und-produkte/apple-pay-und-google-pay/wie-funktioniert-google-pay,de-de
690,https://support.n26.com/en-us/payments-transfers-and-withdrawals/balance-and-limits/what-is-the-maximum-i-can-spend,en-us
691,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/lastschriften-und-dauerauftrage/wird-meine-lastschrift-abgebucht-wenn-ich-kein-geld-auf-dem-konto-habe,de-at
692,https://support.n26.com/en-at/security/transaction-dispute/why-was-i-charged-twice,en-at
693,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/bonifici/perche-il-mio-trasferimento-e-ancora-in-sospeso,it-it
694,https://support.n26.com/de-de/app-und-produkte/savings-und-invest/bezahle-ich-mit-n26-invest-gebuhren-und-steuern,de-de
695,https://support.n26.com/de-at/sicherheit/passwort-und-codes/wie-erstelle-ich-ein-passwort,de-at
